May 30 2022     05:40:21 am     Elt: 001200 Seconds.  Real Time: 001201
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,        2, 000
   9,      136, 000
  10,      207, 000
  11,      205, 000
  12,      244, 000
  13,      267, 000
  14,      264, 000
  15,      249, 000
  16,      306, 000
  17,      294, 000
  18,      329, 000
  19,      305, 000
  20,      314, 000
  21,      313, 000
  22,      300, 000
  23,      332, 000
  24,      368, 000
  25,      372, 000
  26,      364, 000
  27,      390, 000
  28,      450, 000
  29,      483, 000
  30,      510, 000
  31,      526, 000
  32,      547, 000
  33,      623, 000
  34,      623, 000
  35,      721, 000
  36,      797, 000
  37,      843, 000
  38,      895, 000
  39,      967, 000
  40,      997, 000
  41,      973, 000
  42,      967, 000
  43,     1018, 000
  44,     1074, 000
  45,     1197, 000
  46,     1216, 000
  47,     1211, 000
  48,     1199, 000
  49,     1192, 000
  50,     1125, 000
  51,     1162, 000
  52,     1166, 000
  53,     1163, 000
  54,     1183, 000
  55,     1209, 000
  56,     1129, 000
  57,     1157, 000
  58,     1063, 000
  59,     1133, 000
  60,     1078, 000
  61,     1111, 000
  62,     1053, 000
  63,     1011, 000
  64,      987, 000
  65,     1058, 000
  66,      979, 000
  67,      975, 000
  68,     1074, 000
  69,      988, 000
  70,      994, 000
  71,      960, 000
  72,      949, 000
  73,      957, 000
  74,      934, 000
  75,      935, 000
  76,      873, 000
  77,      901, 000
  78,      900, 000
  79,      868, 000
  80,      926, 000
  81,      876, 000
  82,      829, 000
  83,      838, 000
  84,      799, 000
  85,      825, 000
  86,      773, 000
  87,      808, 000
  88,      778, 000
  89,      791, 000
  90,      709, 000
  91,      719, 000
  92,      698, 000
  93,      676, 000
  94,      666, 000
  95,      662, 000
  96,      662, 000
  97,      679, 000
  98,      584, 000
  99,      616, 000
 100,      611, 000
 101,      560, 000
 102,      569, 000
 103,      552, 000
 104,      564, 000
 105,      556, 000
 106,      522, 000
 107,      560, 000
 108,      565, 000
 109,      553, 000
 110,      520, 000
 111,      513, 000
 112,      523, 000
 113,      498, 000
 114,      522, 000
 115,      491, 000
 116,      449, 000
 117,      436, 000
 118,      441, 000
 119,      466, 000
 120,      470, 000
 121,      427, 000
 122,      450, 000
 123,      396, 000
 124,      409, 000
 125,      399, 000
 126,      410, 000
 127,      397, 000
 128,      393, 000
 129,      401, 000
 130,      389, 000
 131,      401, 000
 132,      343, 000
 133,      378, 000
 134,      389, 000
 135,      368, 000
 136,      407, 000
 137,      379, 000
 138,      373, 000
 139,      360, 000
 140,      378, 000
 141,      333, 000
 142,      379, 000
 143,      378, 000
 144,      335, 000
 145,      335, 000
 146,      376, 000
 147,      330, 000
 148,      308, 000
 149,      317, 000
 150,      342, 000
 151,      295, 000
 152,      284, 000
 153,      271, 000
 154,      240, 000
 155,      264, 000
 156,      243, 000
 157,      262, 000
 158,      273, 000
 159,      253, 000
 160,      238, 000
 161,      249, 000
 162,      230, 000
 163,      222, 000
 164,      222, 000
 165,      222, 000
 166,      229, 000
 167,      228, 000
 168,      200, 000
 169,      197, 000
 170,      218, 000
 171,      192, 000
 172,      216, 000
 173,      199, 000
 174,      204, 000
 175,      223, 000
 176,      200, 000
 177,      188, 000
 178,      189, 000
 179,      217, 000
 180,      170, 000
 181,      177, 000
 182,      177, 000
 183,      187, 000
 184,      163, 000
 185,      165, 000
 186,      163, 000
 187,      163, 000
 188,      146, 000
 189,      157, 000
 190,      140, 000
 191,      154, 000
 192,      141, 000
 193,      154, 000
 194,      129, 000
 195,      155, 000
 196,      141, 000
 197,      145, 000
 198,      144, 000
 199,      137, 000
 200,      136, 000
 201,      140, 000
 202,      136, 000
 203,      138, 000
 204,      132, 000
 205,      147, 000
 206,      146, 000
 207,      129, 000
 208,      142, 000
 209,      135, 000
 210,      146, 000
 211,      134, 000
 212,      142, 000
 213,      125, 000
 214,      143, 000
 215,      143, 000
 216,      109, 000
 217,      124, 000
 218,      115, 000
 219,      133, 000
 220,      122, 000
 221,      105, 000
 222,      113, 000
 223,       88, 000
 224,       83, 000
 225,      103, 000
 226,      102, 000
 227,       89, 000
 228,       92, 000
 229,       88, 000
 230,       73, 000
 231,       73, 000
 232,       79, 000
 233,      100, 000
 234,       93, 000
 235,       82, 000
 236,       68, 000
 237,       86, 000
 238,       90, 000
 239,       80, 000
 240,       80, 000
 241,       74, 000
 242,       79, 000
 243,       92, 000
 244,       62, 000
 245,       77, 000
 246,       75, 000
 247,       74, 000
 248,       91, 000
 249,       69, 000
 250,       78, 000
 251,       85, 000
 252,       61, 000
 253,       71, 000
 254,       73, 000
 255,       68, 000
 256,       78, 000
 257,       69, 000
 258,       79, 000
 259,       60, 000
 260,       52, 000
 261,       70, 000
 262,       70, 000
 263,       71, 000
 264,       71, 000
 265,       60, 000
 266,       73, 000
 267,       65, 000
 268,       80, 000
 269,       72, 000
 270,       77, 000
 271,       68, 000
 272,       50, 000
 273,       58, 000
 274,       71, 000
 275,       57, 000
 276,       60, 000
 277,       59, 000
 278,       58, 000
 279,       63, 000
 280,       58, 000
 281,       62, 000
 282,       54, 000
 283,       59, 000
 284,       61, 000
 285,       53, 000
 286,       56, 000
 287,       48, 000
 288,       69, 000
 289,       59, 000
 290,       54, 000
 291,       57, 000
 292,       54, 000
 293,       54, 000
 294,       51, 000
 295,       63, 000
 296,       51, 000
 297,       41, 000
 298,       62, 000
 299,       46, 000
 300,       42, 000
 301,       62, 000
 302,       68, 000
 303,       61, 000
 304,       49, 000
 305,       60, 000
 306,       43, 000
 307,       63, 000
 308,       51, 000
 309,       47, 000
 310,       36, 000
 311,       42, 000
 312,       47, 000
 313,       51, 000
 314,       42, 000
 315,       59, 000
 316,       54, 000
 317,       55, 000
 318,       44, 000
 319,       37, 000
 320,       49, 000
 321,       36, 000
 322,       47, 000
 323,       43, 000
 324,       48, 000
 325,       43, 000
 326,       31, 000
 327,       49, 000
 328,       33, 000
 329,       46, 000
 330,       40, 000
 331,       44, 000
 332,       54, 000
 333,       32, 000
 334,       50, 000
 335,       33, 000
 336,       44, 000
 337,       55, 000
 338,       54, 000
 339,       46, 000
 340,       51, 000
 341,       39, 000
 342,       62, 000
 343,       56, 000
 344,       52, 000
 345,       48, 000
 346,       52, 000
 347,       56, 000
 348,       74, 000
 349,       56, 000
 350,       33, 000
 351,       47, 000
 352,       71, 000
 353,       52, 000
 354,       50, 000
 355,       55, 000
 356,       47, 000
 357,       52, 000
 358,       46, 000
 359,       60, 000
 360,       41, 000
 361,       60, 000
 362,       44, 000
 363,       44, 000
 364,       60, 000
 365,       30, 000
 366,       52, 000
 367,       47, 000
 368,       51, 000
 369,       41, 000
 370,       35, 000
 371,       43, 000
 372,       45, 000
 373,       34, 000
 374,       41, 000
 375,       34, 000
 376,       38, 000
 377,       33, 000
 378,       36, 000
 379,       33, 000
 380,       30, 000
 381,       31, 000
 382,       33, 000
 383,       38, 000
 384,       30, 000
 385,       34, 000
 386,       30, 000
 387,       22, 000
 388,       21, 000
 389,       28, 000
 390,       32, 000
 391,       27, 000
 392,       29, 000
 393,       39, 000
 394,       22, 000
 395,       17, 000
 396,       28, 000
 397,       33, 000
 398,       29, 000
 399,       35, 000
 400,       33, 000
 401,       31, 000
 402,       29, 000
 403,       30, 000
 404,       27, 000
 405,       25, 000
 406,       30, 000
 407,       30, 000
 408,       24, 000
 409,       26, 000
 410,       26, 000
 411,       25, 000
 412,       28, 000
 413,       33, 000
 414,       23, 000
 415,       29, 000
 416,       33, 000
 417,       30, 000
 418,       20, 000
 419,       17, 000
 420,       21, 000
 421,       26, 000
 422,       25, 000
 423,       21, 000
 424,       23, 000
 425,       29, 000
 426,       35, 000
 427,       20, 000
 428,       36, 000
 429,       34, 000
 430,       27, 000
 431,       27, 000
 432,       36, 000
 433,       16, 000
 434,       21, 000
 435,       28, 000
 436,       29, 000
 437,       24, 000
 438,       30, 000
 439,       21, 000
 440,       23, 000
 441,       28, 000
 442,       20, 000
 443,       16, 000
 444,       24, 000
 445,       14, 000
 446,       32, 000
 447,       20, 000
 448,       17, 000
 449,       13, 000
 450,       21, 000
 451,       20, 000
 452,       20, 000
 453,       29, 000
 454,       24, 000
 455,       16, 000
 456,       27, 000
 457,       24, 000
 458,       29, 000
 459,       28, 000
 460,       17, 000
