May 30 2022     06:04:15 am     Elt: 000600 Seconds.  Real Time: 000602
ID: No spectrum identifier defined
Memory Size: 1024 Chls  Conversion Gain: 1024  Adc Offset: 0000 Chls

 Chn    Counts  ROI
   0,        0, 000
   1,        0, 000
   2,        0, 000
   3,        0, 000
   4,        0, 000
   5,        0, 000
   6,        0, 000
   7,        0, 000
   8,       37, 000
   9,      470, 000
  10,      661, 000
  11,     1134, 000
  12,     3006, 000
  13,     9063, 000
  14,    23246, 000
  15,    34195, 000
  16,    25448, 000
  17,    13717, 000
  18,     8670, 000
  19,     5233, 000
  20,     3554, 000
  21,     2457, 000
  22,     1279, 000
  23,      544, 000
  24,      421, 000
  25,      410, 000
  26,      430, 000
  27,      469, 000
  28,      453, 000
  29,      520, 000
  30,      535, 000
  31,      540, 000
  32,      578, 000
  33,      638, 000
  34,      664, 000
  35,      676, 000
  36,      679, 000
  37,      726, 000
  38,      741, 000
  39,      720, 000
  40,      737, 000
  41,      758, 000
  42,      720, 000
  43,      770, 000
  44,      759, 000
  45,      814, 000
  46,      804, 000
  47,      847, 000
  48,      867, 000
  49,      853, 000
  50,      871, 000
  51,      815, 000
  52,      844, 000
  53,      778, 000
  54,      844, 000
  55,      814, 000
  56,      846, 000
  57,      793, 000
  58,      785, 000
  59,      749, 000
  60,      775, 000
  61,      792, 000
  62,      807, 000
  63,      757, 000
  64,      818, 000
  65,      841, 000
  66,      867, 000
  67,      829, 000
  68,      896, 000
  69,      835, 000
  70,      826, 000
  71,      822, 000
  72,      871, 000
  73,      860, 000
  74,      781, 000
  75,      803, 000
  76,      760, 000
  77,      755, 000
  78,      784, 000
  79,      701, 000
  80,      725, 000
  81,      715, 000
  82,      695, 000
  83,      660, 000
  84,      671, 000
  85,      681, 000
  86,      648, 000
  87,      698, 000
  88,      651, 000
  89,      632, 000
  90,      678, 000
  91,      648, 000
  92,      619, 000
  93,      632, 000
  94,      661, 000
  95,      626, 000
  96,      672, 000
  97,      720, 000
  98,      677, 000
  99,      716, 000
 100,      747, 000
 101,      886, 000
 102,     1022, 000
 103,     1152, 000
 104,     1373, 000
 105,     1671, 000
 106,     1731, 000
 107,     1818, 000
 108,     1740, 000
 109,     1735, 000
 110,     1560, 000
 111,     1404, 000
 112,     1105, 000
 113,     1046, 000
 114,      896, 000
 115,      809, 000
 116,      748, 000
 117,      629, 000
 118,      609, 000
 119,      577, 000
 120,      558, 000
 121,      575, 000
 122,      630, 000
 123,      587, 000
 124,      587, 000
 125,      593, 000
 126,      556, 000
 127,      569, 000
 128,      503, 000
 129,      491, 000
 130,      497, 000
 131,      497, 000
 132,      458, 000
 133,      519, 000
 134,      505, 000
 135,      477, 000
 136,      483, 000
 137,      485, 000
 138,      466, 000
 139,      462, 000
 140,      421, 000
 141,      487, 000
 142,      422, 000
 143,      420, 000
 144,      429, 000
 145,      430, 000
 146,      432, 000
 147,      395, 000
 148,      421, 000
 149,      392, 000
 150,      374, 000
 151,      362, 000
 152,      335, 000
 153,      370, 000
 154,      353, 000
 155,      354, 000
 156,      313, 000
 157,      330, 000
 158,      320, 000
 159,      327, 000
 160,      291, 000
 161,      298, 000
 162,      267, 000
 163,      282, 000
 164,      280, 000
 165,      278, 000
 166,      254, 000
 167,      277, 000
 168,      268, 000
 169,      262, 000
 170,      271, 000
 171,      255, 000
 172,      251, 000
 173,      226, 000
 174,      238, 000
 175,      241, 000
 176,      236, 000
 177,      258, 000
 178,      273, 000
 179,      195, 000
 180,      211, 000
 181,      199, 000
 182,      199, 000
 183,      202, 000
 184,      208, 000
 185,      202, 000
 186,      168, 000
 187,      202, 000
 188,      200, 000
 189,      203, 000
 190,      203, 000
 191,      203, 000
 192,      198, 000
 193,      192, 000
 194,      212, 000
 195,      191, 000
 196,      205, 000
 197,      180, 000
 198,      191, 000
 199,      175, 000
 200,      171, 000
 201,      153, 000
 202,      152, 000
 203,      178, 000
 204,      171, 000
 205,      167, 000
 206,      173, 000
 207,      180, 000
 208,      171, 000
 209,      177, 000
 210,      165, 000
 211,      157, 000
 212,      157, 000
 213,      182, 000
 214,      177, 000
 215,      140, 000
 216,      159, 000
 217,      163, 000
 218,      192, 000
 219,      166, 000
 220,      182, 000
 221,      178, 000
 222,      213, 000
 223,      219, 000
 224,      201, 000
 225,      204, 000
 226,      211, 000
 227,      193, 000
 228,      218, 000
 229,      209, 000
 230,      210, 000
 231,      202, 000
 232,      197, 000
 233,      183, 000
 234,      221, 000
 235,      197, 000
 236,      194, 000
 237,      201, 000
 238,      225, 000
 239,      278, 000
 240,      270, 000
 241,      287, 000
 242,      357, 000
 243,      332, 000
 244,      398, 000
 245,      481, 000
 246,      506, 000
 247,      607, 000
 248,      626, 000
 249,      695, 000
 250,      791, 000
 251,      848, 000
 252,      865, 000
 253,      920, 000
 254,      952, 000
 255,     1038, 000
 256,     1004, 000
 257,     1004, 000
 258,     1068, 000
 259,      998, 000
 260,      990, 000
 261,      922, 000
 262,      857, 000
 263,      848, 000
 264,      799, 000
 265,      782, 000
 266,      708, 000
 267,      631, 000
 268,      586, 000
 269,      557, 000
 270,      522, 000
 271,      452, 000
 272,      454, 000
 273,      427, 000
 274,      399, 000
 275,      407, 000
 276,      404, 000
 277,      413, 000
 278,      368, 000
 279,      369, 000
 280,      388, 000
 281,      371, 000
 282,      351, 000
 283,      286, 000
 284,      287, 000
 285,      268, 000
 286,      220, 000
 287,      235, 000
 288,      197, 000
 289,      168, 000
 290,      169, 000
 291,      133, 000
 292,      113, 000
 293,       92, 000
 294,       55, 000
 295,       69, 000
 296,       68, 000
 297,       40, 000
 298,       60, 000
 299,       48, 000
 300,       32, 000
 301,       34, 000
 302,       30, 000
 303,       36, 000
 304,       45, 000
 305,       33, 000
 306,       27, 000
 307,       34, 000
 308,       31, 000
 309,       34, 000
 310,       39, 000
 311,       26, 000
 312,       37, 000
 313,       30, 000
 314,       20, 000
 315,       30, 000
 316,       27, 000
 317,       31, 000
 318,       40, 000
 319,       21, 000
 320,       26, 000
 321,       29, 000
 322,       36, 000
 323,       26, 000
 324,       19, 000
 325,       29, 000
 326,       21, 000
 327,       32, 000
 328,       35, 000
 329,       30, 000
 330,       30, 000
 331,       44, 000
 332,       33, 000
 333,       34, 000
 334,       40, 000
 335,       45, 000
 336,       54, 000
 337,       80, 000
 338,       75, 000
 339,       70, 000
 340,       97, 000
 341,      112, 000
 342,      132, 000
 343,      129, 000
 344,      152, 000
 345,      148, 000
 346,      207, 000
 347,      234, 000
 348,      229, 000
 349,      220, 000
 350,      268, 000
 351,      325, 000
 352,      304, 000
 353,      336, 000
 354,      383, 000
 355,      379, 000
 356,      387, 000
 357,      411, 000
 358,      420, 000
 359,      412, 000
 360,      427, 000
 361,      423, 000
 362,      457, 000
 363,      426, 000
 364,      427, 000
 365,      414, 000
 366,      405, 000
 367,      360, 000
 368,      377, 000
 369,      320, 000
 370,      329, 000
 371,      313, 000
 372,      293, 000
 373,      294, 000
 374,      308, 000
 375,      284, 000
 376,      267, 000
 377,      242, 000
 378,      273, 000
 379,      230, 000
 380,      238, 000
 381,      208, 000
 382,      222, 000
 383,      216, 000
 384,      191, 000
 385,      193, 000
 386,      156, 000
 387,      178, 000
 388,      144, 000
 389,      125, 000
 390,      131, 000
 391,      129, 000
 392,      108, 000
 393,      101, 000
 394,       91, 000
 395,       96, 000
 396,       83, 000
 397,       75, 000
 398,       72, 000
 399,       65, 000
 400,       61, 000
 401,       69, 000
 402,       52, 000
 403,       52, 000
 404,       36, 000
 405,       46, 000
 406,       39, 000
 407,       50, 000
 408,       45, 000
 409,       30, 000
 410,       32, 000
 411,       31, 000
 412,       33, 000
 413,       33, 000
 414,       22, 000
 415,       22, 000
 416,       20, 000
 417,       20, 000
 418,       24, 000
 419,       16, 000
 420,       23, 000
 421,       15, 000
 422,       13, 000
 423,       18, 000
 424,       14, 000
 425,       11, 000
 426,       25, 000
 427,       15, 000
 428,       17, 000
 429,       11, 000
 430,       11, 000
 431,        8, 000
 432,       12, 000
 433,       12, 000
 434,       13, 000
 435,       13, 000
 436,       12, 000
 437,       17, 000
 438,        6, 000
 439,       13, 000
 440,       11, 000
 441,       11, 000
 442,        8, 000
 443,       11, 000
 444,       18, 000
 445,       13, 000
 446,       15, 000
 447,       14, 000
 448,        6, 000
 449,       15, 000
 450,       13, 000
 451,       10, 000
 452,        6, 000
 453,       13, 000
 454,       12, 000
 455,       19, 000
 456,        9, 000
 457,        9, 000
 458,        7, 000
 459,       12, 000
